,mean frequency,RMS
128,1.5,470.8214485617464
3938,4.5,39.010659350602495
1054,1.5,149.29773269638508
9898,1.0,33.79183604946245
110,4.0,133.57543916910305
9449,3.5,32.38584971432354
7758,5.5,59.88387607095294
8061,3.0,23.570818740420325
7930,1.5,58.83777518790543
7478,7.5,78.04693912660028
2699,0.5,47.52052393768928
7627,0.5,32.766887940610104
1400,9.5,450.7373126334229
6949,1.5,38.13281810207908
10227,4.5,25.4973861252237
2970,15.5,51.00035902906714
3703,3.0,68.20269365556612
1301,6.0,452.8084637932605
3334,1.5,60.523404725207335
10477,6.0,67.01909490608814
7320,10.0,64.98930951750835
4124,6.5,37.228371709708846
9208,1.5,195.9660390898446
1263,7.5,496.031296757857
4893,0.5,45.04968502768637
3575,2.0,36.63798298043985
7355,7.5,49.17377409345097
7156,3.0,32.77959659796014
2109,6.0,295.3476541576152
11263,4.0,37.78042932317935
1394,8.0,455.4241423267573
11332,3.0,89.47933704388126
9222,5.5,66.27884469350873
11092,2.0,63.74803152598125
6231,11.5,102.74222759912912
6345,0.5,116.4140119056497
10871,0.5,32.742313327424654
7713,4.0,33.23224825705823
10646,0.5,105.70423479646524
1512,1.5,501.8780101871121
4450,2.0,91.84536352359464
7162,0.5,69.13718035204538
10294,3.5,43.15562205372262
876,13.5,255.10019477648385
6588,0.5,41.9508059182121
2597,11.5,86.24256365134475
2297,3.0,479.5602386154815
11105,2.0,42.05513378107065
4081,6.0,66.38907130742605
7124,2.0,34.52985008474552
884,1.5,126.74506893761192
7299,1.0,35.09886984024557
490,3.0,398.88882648983474
1401,8.5,590.9793972290563
339,5.0,347.080271470088
5238,1.0,42.24144698930187
822,6.5,502.2896651483522
492,8.0,348.80254910438765
8857,4.5,31.42020834093084
6471,2.0,30.803410487416
8149,4.0,27.815054306863217
3642,4.0,76.62813194557694
8519,3.0,27.371414576844582
139,10.0,440.1999523476519
9944,0.5,58.16609770196897
2622,3.0,50.17670435726374
5898,11.5,33.65085988639444
8442,1.5,19.560103687097367
5345,3.5,48.90930501640256
3720,0.5,50.155398162548266
4020,0.5,65.48996523800422
4888,1.0,75.6991436646578
1000,4.5,343.7916544364569
7981,9.5,92.06519164004791
2628,1.0,49.46071969723803
2837,5.0,44.73711734084741
10973,6.5,87.19098055328745
3360,0.5,46.94968529413962
11162,1.5,46.15000804103397
2583,1.5,57.37207236539395
5012,2.5,33.13508838121984
7526,3.5,23.727734217445835
43,7.5,300.23241404186564
11412,3.0,103.77181152503556
447,2.5,403.9592989824285
270,6.5,243.2785153587473
4366,1.5,101.37244236138586
11111,11.0,99.69169515075592
511,8.0,358.0875041725573
6467,4.5,31.88273496835709
9515,6.5,100.40861098609147
4989,0.5,53.11184120119778
9948,11.5,51.23230925615934
4363,2.5,65.15161854042844
4329,1.0,47.05858839986066
9478,1.0,30.923300087171324
4093,2.5,56.22834218473589
6160,10.5,37.84040808943529
2845,4.5,78.12218119914792
4383,5.5,32.540254517481884
3139,3.5,71.7746276059218
4829,1.5,90.35172158708431
2950,2.0,73.1253839466416
512,3.0,215.37864096603212
7934,5.5,37.45540316913569
810,4.0,157.84268275723142
11373,1.5,21.90972689954168
6081,2.5,75.32867111137864
815,10.5,207.03212263967035
3309,0.5,25.334837751725388
11357,11.0,46.43554420511296
9338,5.0,37.975185925729846
279,2.5,190.72851057483183
5940,7.0,84.79523532365336
9986,8.0,54.66704974776854
7421,8.0,58.8875840784265
7831,0.5,33.56845704815385
4971,3.5,245.01455134561647
3881,6.0,117.29940282176952
3901,5.5,81.28596860102148
7189,2.5,50.34917626715704
9846,0.5,36.68819872631048
3454,2.0,21.91367117520476
8086,5.0,36.70586209994256
6175,0.5,43.25456645871335
2912,2.0,41.040870206950416
4835,6.0,53.61249216746271
1243,7.5,162.37744627439412
6793,8.5,49.52662636148358
4158,2.5,89.31148857894767
10733,5.0,40.15311271791391
8363,5.5,40.89198925408557
8319,9.5,79.93634552528343
6684,3.0,22.11741792753508
5674,1.5,33.99795346552128
10551,4.0,68.57995661429621
11076,1.5,47.572472468001386
8501,1.5,95.03979172809014
1827,4.5,748.2496065036136
10654,2.0,64.20977735370603
1981,7.5,461.0754650517161
4914,10.5,46.99603124865971
10975,6.0,101.14003722021388
1779,8.0,541.746012617998
6992,8.5,48.47532293439364
111,9.5,514.6975646025659
9731,0.5,64.44817215818654
10382,0.5,75.68771289193842
1758,2.5,373.907414201071
7255,0.5,73.14337709787024
7111,7.0,27.04000039004715
10119,5.5,33.69065963846656
9730,2.0,69.13913663652266
970,6.0,542.6130705539053
10486,6.0,49.60271854949082
8476,1.0,37.718737054678805
1188,7.5,198.0317640931468
7160,0.5,63.80715498550104
11320,2.5,35.43193987465617
2441,1.5,38.10327249725409
4173,11.5,124.87791890044552
7708,1.0,43.55454105917086
3504,1.0,26.695146738218167
8454,1.0,65.30004366863011
8390,0.5,71.25124382138006
8913,1.0,305.4864980457913
3876,5.5,48.05669361058093
830,17.0,651.9799790380117
3962,1.0,51.42119368661379
11182,2.5,29.04078489813937
10698,1.0,33.49411824531659
8623,4.0,28.12509548594902
10900,2.5,108.3329827718687
5339,1.5,48.49174382046907
3258,9.5,111.52655233172054
9809,2.5,42.066794914457176
4352,13.5,40.806296188134375
7659,2.5,29.90621734585469
106,6.5,230.60982440755043
6229,2.0,51.23730311471077
1226,9.0,234.6374176755223
8004,0.5,148.1393897941859
9231,2.5,44.57537287771691
2522,0.5,46.62414124544279
7339,6.0,67.2985020554414
2413,1.5,304.4324549533217
7548,6.5,61.57093057756639
3574,5.5,57.47292161313882
513,6.0,586.8009017885399
1725,5.5,171.12893331171747
10471,16.0,38.65745627665186
5774,4.5,31.967276053509
10124,3.5,44.00358428227751
4729,9.5,56.99338640359949
2677,5.5,69.32724285273791
3704,2.5,31.98792038850369
1178,6.5,168.08365255970762
1964,3.0,143.08336252972427
1339,10.5,199.53461723861977
301,1.0,471.7907328524679
6489,4.5,37.9820835641622
11406,0.5,31.41853770815488
5945,0.5,64.48365375475012
5913,6.5,61.44613049757486
6089,5.5,79.12039937750725
310,17.0,582.9987713390248
6331,2.0,52.397141613057
9514,2.5,35.48682083710796
3734,7.5,49.255259276611774
8947,0.5,91.53410395857928
10966,1.5,27.29963405489623
2392,2.5,93.66319418700442
1588,4.0,485.1958221582743
6438,1.5,58.93019241547579
5192,2.0,22.153274659178493
5000,3.5,57.355137663562886
4738,0.5,69.10611250212422
10968,8.0,47.405142744155405
3644,5.5,87.50414331708099
10742,6.0,121.53137655881814
9483,1.0,47.3936154471913
10880,3.0,44.63180532843143
2430,0.5,29.16742651539985
3216,2.0,30.775102495259866
4689,1.5,172.35217567799225
9107,1.5,43.79022146659857
4356,3.0,32.721152609970815
3878,3.0,24.493890740218266
7949,1.5,28.43621219611536
2320,2.5,65.79021984568641
10879,11.0,34.08948185932869
4090,1.0,43.985909720116624
6644,5.0,64.26647025641559
10989,4.5,34.34587544605975
1966,2.5,114.40201610575969
75,3.0,227.9660865591497
11302,2.0,27.69389210920433
9593,1.5,74.05881122142894
11289,0.5,57.65143103167518
9963,2.5,45.14221775919688
10259,4.0,51.558640954075294
2801,1.0,67.74440345311744
3532,7.0,29.88075258423054
5666,1.0,60.62880948082768
4682,3.0,38.07441572516248
5936,1.0,35.19241195733819
4042,1.5,50.65432696072222
11036,1.5,113.51363663950248
6097,6.0,106.44624798900853
4044,0.5,117.13671816380848
3249,2.0,73.83798710585053
10383,0.5,62.7580570960315
6564,1.0,50.17434934337714
3211,5.5,67.31988048558725
2668,0.5,57.582668155227054
8715,5.5,73.38453209485805
986,3.0,179.5932483788888
10773,1.0,18.663223675687703
4280,2.5,50.24655033246064
101,4.5,364.1218996606768
1486,5.0,296.7861766793877
594,4.5,129.14671888979603
10976,1.0,56.59060506860878
5042,1.0,77.68921269733173
1901,10.0,570.4752546020566
1258,7.5,387.9036764546467
5779,0.5,41.82321308010361
8871,7.5,47.76911328037972
5551,0.5,67.09060964355406
5549,3.0,14.111010079677143
4620,3.5,41.10001734526702
1205,7.5,108.13026089080012
5749,2.5,55.30585235476893
1175,5.0,314.4007895112741
2257,1.0,196.2467766952651
11181,4.5,15.680541908086276
2504,0.5,45.18212926243627
948,3.5,603.3025443017272
6663,6.0,38.12448129770095
6538,12.0,92.18171327176964
2968,1.0,42.25917522414511
11479,0.5,80.88905705212078
2073,4.0,123.6245971302839
11262,6.0,110.72026265548686
833,1.0,186.1535575073876
10360,3.5,27.73599026986417
5241,7.5,72.97140988192739
6337,7.0,53.392963897408805
9504,13.0,69.92834641840533
6286,4.5,38.44422578351332
7615,2.5,36.063603481817374
8181,6.0,36.59011377108918
8504,1.0,91.62017967794404
3339,15.5,38.511602857937504
10369,3.0,35.8433890021054
7391,1.0,52.43188941230089
4593,1.5,31.77203037362422
5288,4.5,35.43962873897313
10313,11.0,70.01436794508682
7461,2.0,75.57510621684564
1565,5.0,264.6673426135037
5465,15.5,56.75460729508002
3218,1.0,78.90048246248244
6110,1.5,33.69800682625754
3409,0.5,115.33205076471046
4248,1.0,49.70463541009028
10716,7.0,67.4266999287467
1909,6.5,331.95690197015784
9803,7.5,87.96168377481186
1381,7.0,195.02159711130392
5735,2.5,27.14474907498225
6186,1.0,54.786686838022064
8599,5.0,99.97021040665064
6149,11.5,49.25908069838494
4151,0.5,75.87243225679865
5070,2.5,63.57482058566898
1677,0.5,85.42487733657421
10569,2.5,42.39158967295282
5400,3.5,36.41743390448454
10820,6.5,33.155307479534855
9527,6.0,66.71016118604983
6385,1.0,45.392633884117146
6770,2.5,77.47345500536781
8035,7.0,76.78630236226218
255,4.0,110.51040807529736
7752,6.5,38.15640996076216
3794,1.5,62.07176337590024
6243,4.5,53.720999625670125
8989,5.5,73.87252467828448
7998,1.0,41.12369393822739
5011,3.0,50.61595212356476
9433,0.5,68.94626105933881
662,6.5,201.4392355649713
8527,4.0,30.46898237090878
8743,6.5,35.56420937236269
3333,1.0,83.75909465544622
7533,2.0,56.5882279194401
3911,1.5,60.15058820758738
1716,4.5,331.61224665097376
10083,3.5,37.49400342679813
4814,12.5,86.05792698453176
9441,1.0,25.5204230409196
2792,0.5,31.436459351563432
1880,4.5,456.9742517876418
1097,8.0,552.892667042647
9639,0.5,49.799367975720834
1841,3.0,167.41566352803207
91,3.0,705.521828014334
5026,0.5,58.27690164743661
907,6.0,388.0543395069256
2156,6.0,212.12024661365425
9820,5.0,44.72343943790828
8294,1.5,50.0326504722791
1193,6.5,469.1949325873256
4926,2.0,45.39625879409007
1416,9.5,286.4728714113912
2326,1.5,111.11893174516888
2233,5.5,208.81814358394183
2704,2.5,35.67566298875888
208,8.0,337.69182699545934
5289,2.5,97.58025042721248
6781,1.0,61.23049354564888
4820,3.0,28.89087428908132
10926,3.0,59.15298128845663
1007,6.0,551.4852433500034
8211,1.5,47.053239253198605
1316,6.5,277.7859564442671
8246,3.5,45.02005846356155
3577,0.5,75.01403514509802
5955,3.0,44.1275948688148
2295,5.5,171.48368664440432
5184,0.5,59.68007970891544
1873,4.5,237.8058300230857
2313,0.5,40.23975995517369
1537,6.5,217.15913371412395
8021,1.5,30.117948474497727
8347,2.0,32.915055505137005
3185,5.5,75.9824744647162
8942,11.5,37.17279120875913
89,7.0,208.64377326221305
5222,2.5,55.97230062718523
2130,0.5,79.32492884294004
2170,1.5,116.14310021074218
2199,7.5,227.7170281772424
8676,11.5,65.98823951209981
7075,1.5,62.464071704510665
9542,1.0,48.243932787255744
2482,2.0,71.49145627494589
1365,1.5,218.9360882590796
1345,1.0,203.79277014669216
10615,7.5,61.07461736858242
2737,6.0,79.96147448830436
1146,5.5,327.76459671443314
7213,2.5,37.64032339542927
8385,6.0,61.2403930603609
10206,0.5,25.991538211382373
8832,1.5,16.004363418689916
11237,1.5,85.3468051448764
10375,6.5,56.55064620265183
9268,2.5,50.41769379549455
3869,0.5,66.43827169119092
7769,3.0,50.585951375480725
9576,1.5,21.385996349100736
8092,1.5,59.382170619639695
4983,5.5,62.793362289785456
11288,2.5,34.301007011912205
293,3.0,152.6494816820958
6462,2.5,52.61153516874888
1676,2.0,157.7177376379239
2765,0.5,65.5218832719268
5209,1.5,34.24915173447731
7726,1.0,66.82986940966218
5074,3.5,70.03376696726373
10618,0.5,57.67286769329881
184,0.5,144.2261543332207
3423,0.5,52.4771992899059
1664,5.0,445.3621655418136
9853,6.5,31.255124579818908
7833,8.5,51.95705107345874
1154,7.0,366.8422851949203
3767,1.0,44.040159451701015
1492,3.5,192.2640218594277
7278,2.0,98.92235255965912
2582,4.0,33.40608921850925
7387,4.0,24.09373986705364
1227,5.5,316.1865479514724
7338,1.5,49.69992474371817
9166,2.0,23.042790951700056
7197,2.0,52.75491035350406
5391,3.0,87.41229979957055
4822,1.0,53.99089821297429
3588,1.5,52.84528383344629
5517,1.0,64.96190289796782
10792,0.5,30.129011338222668
3406,3.5,48.82745749543744
7579,1.5,518.9573964179285
11283,1.5,51.97156392712509
5043,6.0,43.72180453053431
5104,2.0,23.807793580175588
11172,2.5,93.26932503340797
1228,1.5,485.2963933056465
1968,9.0,178.09327157112435
434,1.0,225.7981611313797
10362,1.5,70.31663529506194
6363,2.0,66.3448723703931
6527,6.5,64.64577080980433
10244,3.5,92.32119013767912
2136,6.5,469.1973474764177
3792,0.5,43.728499181026095
6957,0.5,57.34145942291668
8007,3.5,43.20370422306113
6767,1.5,18.307433172758
2316,1.0,82.2429886354302
5778,4.0,43.2023649345438
8397,10.5,108.36061079864884
1682,7.5,139.62319723824996
8579,3.0,25.40780668662685
5612,2.5,41.36577620940105
10657,2.0,53.21315296463366
2656,8.5,62.77009996183494
4754,0.5,78.67281683895015
5715,3.5,25.079327268688846
3695,0.5,66.28414140911649
8281,1.5,40.93539474548584
8836,1.5,56.6648374972853
5146,2.5,28.580862874592327
9015,1.0,33.38474957081826
7687,0.5,147.2202922600176
5330,0.5,37.98489240186485
3165,1.0,41.11603483207616
5616,1.5,32.0614644082269
10775,6.0,80.14936922221378
707,1.5,256.0258652018263
4239,5.5,83.80202150660656
8977,1.0,69.65530366113552
2469,2.0,36.30349635580917
5960,4.5,39.55328560744038
178,6.0,269.80008513249214
4267,1.5,34.593714713170804
8604,10.0,57.76672174033247
8608,11.0,53.881402788033
10178,1.5,80.47406839220787
5390,8.5,91.08199699052084
11164,1.0,34.78553853839624
3248,0.5,27.70957958506859
740,1.5,205.90323002983405
73,2.0,284.3199989737026
337,9.0,494.3426299058048
2360,3.5,32.164220950848474
10440,9.5,50.08594663956398
7000,12.0,69.96080096650552
10740,1.5,74.3717534743114
9684,3.0,50.96970320230686
2202,6.0,312.5954041868658
3963,2.0,27.38500459307064
5312,1.5,62.40938352799
10796,3.5,35.55592261230891
7641,6.5,64.04322499662825
6195,3.5,22.515272594396897
11281,0.5,77.52917797513398
2978,4.5,54.81065596955121
10306,5.5,66.72398618211632
3049,1.0,34.59687627021044
8823,6.5,44.21214062795705
1896,3.5,348.18977250312975
10608,1.5,52.09582141952462
1080,6.5,244.30041320990688
4728,1.0,92.95671928460176
9358,2.0,40.2881285341135
5947,5.5,31.10585505576081
10997,0.5,41.55772411470279
9994,10.5,117.9030073434304
6325,3.0,43.8078077908208
3670,0.5,61.15472500653568
4274,2.5,41.07428840489814
4594,4.5,41.120933262071645
2246,3.5,202.2019568343893
81,15.5,596.6094091693283
11350,2.5,40.81015498622861
877,0.5,177.01136389853266
5262,0.5,43.020099998794166
5785,0.5,51.13122192426805
1340,16.0,589.7674073111895
3387,2.5,41.78302632723604
4496,6.5,49.82089993479142
759,9.0,343.5134640738264
1356,5.0,243.80239220588567
7782,7.0,102.19779669071885
3094,1.5,73.25703557828933
9790,2.0,57.69902292148239
5088,1.0,50.88691890481286
2093,10.5,478.7375074863247
7441,2.5,322.41437513993543
3178,3.0,27.694174209682625
10725,1.5,56.2165438699988
5370,5.5,48.17459903504647
9658,1.0,78.54863267627579
7640,1.0,79.22170544289771
319,10.5,85.50300673167143
848,3.0,108.35076682642814
11147,6.0,37.15703846934656
2785,5.0,110.12706838650637
1443,9.0,552.6440657230531
10388,1.5,43.45177373393404
2028,4.0,203.6804233198419
4935,1.0,132.54683355681306
3983,1.5,197.3779946040243
4471,6.5,78.60592599519772
5250,5.5,73.21576565087433
8993,2.0,73.5381823124049
6341,2.0,31.95712459687197
5999,1.0,47.14915660698503
10599,1.5,23.492695423923795
2512,2.5,68.97287736857147
4161,5.5,98.37924367435186
374,10.5,445.5651531078957
10410,5.0,39.46280512433512
11425,1.0,69.91619914114146
3527,4.0,39.24016472115974
10699,10.0,61.84458295927178
9218,2.5,35.151652477159594
6424,2.5,33.21505300453019
1506,5.5,308.1624691974592
3168,12.0,42.39044358144002
372,11.0,451.2058004019965
6720,10.5,55.92448783711613
7083,0.5,27.911612376728616
4985,2.0,46.746057027906105
4432,0.5,35.70455071004605
10676,6.0,51.08862741904993
1325,1.0,152.53386534840385
6498,2.0,73.14689843048713
3859,0.5,32.1540177796648
1579,7.0,346.2315816118869
4192,1.0,33.25450803556564
10335,2.5,19.186011241103504
3250,2.5,30.20994248587706
11267,5.5,101.71627781173964
2637,0.5,50.60497771495656
10696,0.5,40.73017635150872
4295,0.5,26.190613627547943
129,18.5,555.2720164091031
1635,0.5,98.8176316069468
8153,0.5,55.59118968949801
5219,0.5,39.4664612360926
10848,0.5,35.86818042760881
7651,6.5,44.82494161318005
7073,3.5,34.57193587290131
370,9.5,95.87710588870397
5884,5.5,39.04168195259395
2116,6.5,552.206691357927
1820,4.5,123.81240337893756
881,2.5,211.82901994629125
4327,2.0,55.17448353009296
8569,2.5,41.07929878981018
5509,0.5,60.728624390088896
10199,0.5,63.99977874717615
432,1.5,132.793281697767
10726,2.0,57.82527730424213
7138,2.5,27.02809772082101
6445,11.5,90.73727689306502
1591,2.0,483.6943897703513
5239,5.0,43.73348460597726
4268,2.5,33.35888099751324
3727,1.0,55.79503943704359
3863,1.5,63.21216135958333
1876,4.0,233.77316270599263
2654,6.0,69.2222417290859
7392,0.5,74.53458129347578
9006,1.0,64.50653279658968
6362,4.5,85.32172283023093
4112,5.0,38.690718262750046
10212,4.0,30.450868150083178
4212,3.5,49.88115759294786
367,0.5,168.1166688804794
7463,3.5,44.70570542622328
3436,1.0,59.83376222136212
11304,6.5,54.26132154329638
10342,1.0,44.30009633348725
7623,1.5,26.846996675024005
10130,3.5,44.535460327277406
6117,2.0,60.073961575502906
5944,2.5,54.00561494245297
6119,1.0,62.43845798189005
2893,5.0,58.37230654921047
10346,2.0,54.94584069933092
239,4.5,209.60705424078645
7128,0.5,89.64157415176426
10853,3.0,47.78269598040959
542,5.5,124.13260180964244
6947,1.0,51.58510394696079
1459,2.0,282.2801931093909
1903,5.5,383.6029562286294
4648,5.5,76.8630707207629
362,18.0,439.9013139507826
7114,11.5,37.313828232221766
7210,13.5,45.99884827872052
2086,7.5,387.1796413901837
2988,1.0,70.7753515754249
6932,1.5,68.63607748708037
9922,0.5,49.19108349398801
10683,11.0,90.740946840959
4451,0.5,69.3466087738795
10784,0.5,47.210647261436165
3607,1.5,41.39187840212437
3984,4.5,48.30241243328329
3347,13.0,90.73571093170123
2083,7.0,320.25596376058127
6786,2.5,92.2294237299708
2514,2.0,36.27279051894477
3004,2.5,55.4423264528104
1181,6.5,359.52431476905184
11156,0.5,16.868922516716946
3599,1.0,38.63452426061113
4745,1.0,68.69789929239103
9926,1.0,73.31514075060656
9525,2.5,48.1565998121623
6703,0.5,26.456313489174946
1229,8.0,203.2250931272084
2780,5.0,63.98827636152384
11058,3.5,34.01104915823312
9726,1.5,43.31304112216089
10748,1.5,69.774021401235
3946,9.0,31.76673556223947
3492,9.0,45.38336592126844
960,2.5,415.48358731498047
3313,0.5,33.30743541472759
1164,1.0,500.2132538392063
1306,4.5,340.3633793175593
2993,7.0,48.25697711050445
5709,2.5,74.1048929305616
1575,3.0,295.1013017936595
3742,0.5,82.84122732862244
5580,8.5,75.50792202850307
3834,5.5,64.65301768140834
1858,6.0,289.9913109891721
4354,0.5,429.5000454743864
769,5.5,448.38332370915487
10253,0.5,56.84944051368272
3940,5.0,46.333265418865096
6592,10.5,78.14145451719273
4210,11.5,65.11527863503888
5912,0.5,42.88956339760875
9786,0.5,85.20806623073457
957,2.5,125.965648994329
10652,6.5,44.46676251707561
7498,3.0,35.903577739986446
3818,1.0,77.20988099107684
6421,2.5,31.360787991335613
8248,0.5,47.13034100204188
3300,2.0,38.5006277850602
1435,11.0,389.2073895622278
3958,0.5,81.45144498794973
4531,2.0,59.13902945337791
1057,5.0,501.9224453172833
10013,2.5,40.84849580308925
6979,5.5,51.95529835679658
7505,1.0,47.3607745792866
60,0.5,112.71000797816272
6173,1.5,65.961529241246
4878,1.5,30.69414229285044
35,2.5,358.02006329625755
7315,4.5,68.87328080318049
5746,2.0,86.07498377595694
7454,4.0,67.42387562211364
5156,0.5,37.2031085940745
11024,4.0,53.94074077749582
8177,2.5,15.10926997119649
9392,2.0,19.565881796350247
6194,6.0,29.744312415884654
4361,5.5,62.46305548707372
3257,2.0,25.352090951734137
5681,5.5,75.59109195926297
6064,1.0,37.54781456897658
7459,3.0,33.88101019099785
9710,5.0,24.441805487090143
373,7.5,493.8938580974725
8926,0.5,31.83829074891584
10535,5.5,63.688351012469305
2596,0.5,47.76061318570984
4080,13.0,51.10109370007408
9079,2.5,19.095041384316243
7116,0.5,63.64113329959053
8686,0.5,81.75056144684879
8772,1.5,71.15530988619192
4199,2.0,59.03395474216512
9325,0.5,55.17723131391018
8404,0.5,103.31419198553992
1064,2.5,102.93400162922964
3293,10.5,36.223522118749024
4843,1.5,50.63076741838899
3796,7.0,64.11781910329218
5127,5.5,20.89851781526623
1004,7.0,292.71998772024006
5691,5.5,89.47135867660388
7824,1.5,64.79485732028623
10351,3.0,39.721792517222205
5596,1.5,70.40129115914708
4049,9.5,58.36520427714187
3966,10.0,61.217190670544085
6015,5.5,79.23181906496751
8378,5.5,118.88993194534494
10509,1.0,54.4236940731011
2015,1.5,157.9960937017115
6941,1.5,40.58559386885327
3384,6.5,40.056033750781545
10248,8.5,50.10002202625514
1631,9.0,285.34516687305654
5718,12.5,24.68152617596813
1307,3.5,540.0386854090003
10850,11.5,46.97047568353444
1781,2.0,218.02601062394768
2422,1.5,34.407186635752424
1655,4.5,346.6625707922349
9316,6.5,58.42209021423318
8637,5.0,57.288431253340754
2274,5.5,125.57043280067964
4560,0.5,48.68678794408705
7363,0.5,32.56787533607696
11465,7.0,68.79127312248626
3047,4.5,43.648481547543554
1681,5.5,599.526915543362
6410,0.5,54.22130307389569
2800,2.5,79.29010285121498
3215,6.0,40.52135215499046
2581,2.0,43.399770034673
243,5.5,363.8739714376995
6388,3.0,37.639778555239936
6835,0.5,47.944466573317925
7484,0.5,44.37904360977994
3549,9.5,83.2270901519226
5323,5.0,48.493198822425086
10751,0.5,63.23092906659683
1659,0.5,127.60148190202868
5726,1.5,52.98862551146001
7781,0.5,99.7399940156906
6915,1.5,86.3186943378287
9489,0.5,40.84449119449892
1674,1.0,130.09660247893677
5503,1.0,98.52645038659035
2352,1.0,76.11916926561601
3995,2.0,29.37481715368625
6905,2.5,35.76973067850106
611,7.0,270.1574329427542
9599,0.5,45.43249198673786
2474,4.5,34.31585821453399
8565,13.5,59.90273284536983
10864,0.5,57.05601773832669
5781,7.0,81.75049275940941
3062,1.5,55.19861156541893
6822,4.0,43.78024624117023
1186,3.0,313.05903980294795
6218,5.5,43.34785601496053
2127,1.5,228.90620520477376
236,8.0,598.2249736851722
1344,3.0,197.5579090834033
2321,0.5,42.1348166417928
7087,1.5,159.75652250964592
9410,2.0,66.14611917589157
1776,3.0,100.61922295140104
9690,1.5,50.61389731647327
7209,1.0,37.488305468172335
7888,1.0,59.3627783474207
2391,1.0,67.51285684848294
5041,1.5,39.409205133049184
10289,4.0,35.291648987844844
7812,0.5,34.786850964121484
5727,2.0,44.94218834201056
7581,4.0,58.209640994318974
8702,2.5,70.44407827534192
1613,7.5,268.01036757727536
6091,3.0,66.81173628539187
1623,2.0,161.33487047035894
10237,3.5,34.96910606387086
10473,6.0,64.87936521922822
6188,2.0,50.93980535427329
3163,2.5,91.76760570610551
7413,0.5,67.8827509098869
5703,0.5,45.23735147806512
10807,11.0,60.28454258115218
8142,1.5,34.55262347583031
78,7.0,371.71810897380624
6034,1.5,49.09011961433787
2317,4.0,40.9170750573645
10648,3.0,46.869030869941184
2874,3.0,41.482424036045074
4409,1.5,191.48603566701345
3399,2.5,24.13047420081607
9103,9.5,59.14985685871311
7951,1.5,232.93875037395827
3478,0.5,50.04585787680135
8889,1.5,58.13080868153092
2386,0.5,45.59978434193796
4562,6.5,38.53844088415163
363,11.0,196.04381958944472
10034,1.0,55.44422433147343
9345,4.5,22.73496025878977
5440,2.5,159.77918264602323
1360,8.0,302.4787311737802
11044,0.5,40.38912291694386
10956,1.5,36.41560368037649
9833,8.0,94.41586191137986
5620,10.5,53.36574586784345
5130,0.5,73.72079334281305
10555,3.5,36.790780413542464
8275,3.5,49.99858884727398
79,9.0,378.00512368902656
7909,1.5,104.34601955453309
7232,0.5,78.16247538681046
8854,11.5,86.10698911365296
5535,2.0,33.50069233193174
324,9.5,527.6485757881376
5015,1.0,48.77099407723048
1440,14.5,590.337444467013
10892,0.5,23.45537859758929
11179,0.5,55.608437667711456
1130,6.5,212.9858003996393
10445,2.5,51.36953000837413
9000,7.0,82.78976397798975
1510,8.0,354.5894929296323
7340,2.5,35.75257448116499
3105,0.5,61.04548125168643
2593,0.5,31.39899636383701
656,6.5,610.5671419780803
3070,5.5,59.57613137563986
5538,2.0,96.70919278305448
11346,2.0,49.22056048257425
9050,1.5,58.59512915043579
1383,5.5,181.44794552045428
10914,2.0,36.29817649948135
10590,10.5,63.90031680892709
4940,8.0,40.067344432140125
9025,5.5,61.742005112504245
2927,1.5,43.67287286427068
1614,3.0,408.69398746571375
3356,1.0,46.70999081767732
213,2.0,208.69006437478043
131,10.5,501.6951065941034
3087,1.0,32.3235972844337
6517,1.0,29.90702552547227
3467,2.5,46.62738243745567
8146,0.5,40.52492481485931
448,8.0,582.4293324053089
11254,6.0,112.75296212849577
699,9.5,514.460998658426
8295,6.0,46.17948594208255
7228,9.0,42.69023371554084
523,9.5,215.48656561590445
9294,1.0,19.10841039061727
1821,9.5,254.60207443890505
1415,1.5,125.85858259371904
165,10.0,291.4509625549704
3308,3.0,19.483416425899232
7762,5.0,63.96743327296516
6758,5.5,57.68146890872969
5305,2.0,63.62685333130776
4600,5.0,58.555395780406094
2555,1.0,25.85601847551649
3383,6.0,42.82433116633288
5837,1.5,76.65887110785842
8587,3.5,48.04541410380652
625,3.5,268.255694582205
4791,2.5,92.23310048035222
3997,5.0,99.81130145648588
9139,1.0,67.87834145205119
761,3.5,141.76566030391933
6407,0.5,36.64677120625704
5479,10.0,57.401461082232046
6324,8.5,54.69452633433715
9635,3.5,43.18204447271748
6990,1.5,56.357813344735085
6927,1.0,34.94916090060318
4039,1.0,29.704542805457383
5497,2.5,42.84566461805091
645,4.5,411.2474502438055
5533,3.0,58.6612319740964
7802,2.5,57.96426869470967
1882,7.5,248.37798717221048
4867,6.0,44.475359663385525
8087,1.0,57.87939963703623
9232,0.5,64.34731655972531
4147,1.0,36.33054091429138
2598,0.5,56.532023039214245
2822,3.0,44.388103259065936
2349,0.5,46.07054500640838
5471,1.5,32.749768904241904
5217,3.5,30.09569697751657
7137,5.5,90.02918363647423
5131,11.0,48.331345370396015
2286,3.5,571.5023529725183
6241,0.5,50.97762510865674
2827,0.5,91.01548149130318
11061,5.5,55.597105013997805
4207,1.0,77.96808930080786
183,1.5,87.42137650662166
6613,2.5,83.75706593326917
4057,5.5,63.56762362584824
1169,6.5,386.2671858535067
2489,3.5,32.45360269869895
